labels,balaban,nodes,edges,estrada,narumi,padmakar_ivan,polarity_nr,randic,szeged,wiener,zagreb,schultz
0,0.46183340872809203,14,13,197.08286691671015,1024,156,11,6.207107,393.0,393,62,1452
0,0.33838445563987324,35,37,616.2640914731693,5804752896,1288,57,16.192196,4784.0,3705,186,15292
0,0.3636117727374554,32,34,78.66251,2176782336,1102,54,15.243621,4208.0,2893,164,12024
0,0.23549129137703081,46,52,117.980835,1624959268945920,2598,85,22.262062,15198.0,9179,256,41444
0,0.3643137502057819,31,34,583.1792675373039,2902376448,1092,56,14.669541,4632.0,2702,170,11674
0,0.31082460682143337,37,39,648.0938850368875,46438023168,1436,57,17.534225,5799.0,4551,188,18680
0,0.38956228484708577,29,31,71.26448,644972544,892,46,14.104417,3122.0,2213,146,9222
0,0.40124939745901206,34,36,600.3540878062956,4897760256,1217,57,16.005817,4314.0,3018,176,12258
0,0.7254228472037961,13,14,32.37291,7776,168,19,6.1983776,356.0,225,68,980
0,0.45634776208537425,24,26,59.78797,20155392,630,43,11.583248,2292.0,1282,126,5426
0,0.7115903861308253,14,15,34.789524,11664,194,24,6.630229,535.0,269,74,1152
0,0.5740410171379616,15,16,36.718704,41472,224,20,7.3256984,550.0,385,74,1634
0,0.4690802039041187,20,22,378.25675171105524,1679616,412,29,9.575388,992.0,842,108,3695
0,0.3679585184522529,30,33,76.24563,2579890176,1013,47,14.414538,3532.0,2541,162,10983
0,0.42670327370707717,25,25,399.2338706600747,2985984,594,39,11.784242,1718.0,1484,118,5769
0,0.3676205896127276,42,46,105.036896,23776267862016,2040,78,20.495274,7110.0,5013,220,21384
0,0.43279085204675855,28,32,72.24656,3869835264,935,49,13.720346,3194.0,1856,156,8390
0,0.45779434455760165,24,27,61.59574,60466176,646,42,11.541714,2262.0,1287,134,5685
0,0.3854300646065414,37,40,92.486694,139314069504,1479,67,17.80974,5272.0,3710,196,15479
0,0.47302174723249946,27,31,70.53129,1088391168,853,52,13.096555,2795.0,1611,156,7221
0,0.5478163559913101,17,19,43.002823,497664,308,24,8.364504,842.0,519,90,2335
0,0.2995539089404827,41,45,102.29488,17832200896512,1916,63,20.01237,7943.0,5885,212,25302
0,0.30381911571570047,32,34,78.18805,3869835264,1084,52,15.405417,4804.0,3451,160,14327
0,0.5088218793342141,25,28,64.03983,90699264,726,50,12.002907,2494.0,1258,140,5528
0,0.5740470139597303,27,31,552.4548769471394,214990848,851,71,12.696412,2348.0,1356,172,5962
0,0.4243040232344665,22,24,54.61454,11943936,522,30,10.737184,1707.0,1157,112,4973
0,0.5815698740665012,23,27,61.88284,80621568,654,48,11.197543,2102.0,948,140,4370
0,0.635122286724326,15,15,35.361237,9216,204,23,7.1809993,486.0,350,70,1369
0,0.83871930868595,8,7,17.189602,36,42,8,3.718744,67.0,67,30,242
0,0.5352183683812166,19,20,46.400066,279936,366,30,9.045243,1182.0,680,96,2782
0,0.5780362618588682,17,18,41.7278,93312,287,26,8.147066,673.0,498,86,2079
0,0.48055760073771714,27,32,71.71744,5804752896,918,52,13.292827,3518.0,1584,160,7417
0,0.5632910908979271,13,12,29.207138,576,132,12,5.8330045,284.0,284,56,1036
0,0.418281087187724,20,21,48.422314,746496,408,26,9.541714,1318.0,934,98,3918
0,0.4502962615109468,26,30,68.21339,644972544,790,46,12.5209875,2649.0,1556,152,7051
0,0.7364502250855067,13,14,32.044464,10368,170,22,6.2876935,377.0,217,66,962
0,0.7560057817587129,17,22,52.64872,2239488,391,33,8.132533,908.0,414,130,2129
0,0.5445597848888013,17,17,40.231934,27648,260,25,8.063714,557.0,528,80,2056
0,0.622056002709896,16,17,40.112877,27648,256,26,7.3787575,622.0,409,88,1710
0,0.39599070187001667,26,27,62.150837,47775744,690,37,12.689402,2211.0,1722,122,7010
0,0.7140270827885086,11,11,25.754246,864,104,13,5.215214,228.0,156,50,641
0,0.4513287798487088,26,28,63.92057,169869312,738,41,12.732017,2167.0,1546,130,6516
0,0.824587333513333,15,19,43.501995,419904,287,26,7.28104,482.0,286,106,1471
0,0.3429944840766807,34,36,83.66938,4897760256,1240,60,16.064987,5072.0,3456,176,14264
0,0.5012284598251167,20,21,347.92965726829465,419904,408,34,9.4304285,1198.0,793,102,3292
0,0.5596141109474497,19,20,46.734085,209952,359,32,8.989601,923.0,650,98,2661
0,0.39409940882235106,35,37,616.2640914731693,5509980160,1312,66,16.382025,5302.0,3254,184,13147
0,0.36993437751245767,40,42,695.8593145365893,99179642880,1702,74,18.686554,7185.0,4557,208,18242
0,0.19741239778074507,60,64,1073.5089247072217,623984393634971648,3949,99,28.640816,26779.0,19170,308,79532
0,0.4923913362617107,19,19,303.4177417016568,46656,328,26,8.652884,803.0,733,94,2836
0,0.5974791971242606,19,21,48.246426,839808,390,33,9.113392,1113.0,613,104,2658
0,0.5128879572317985,29,34,77.32087,8707129344,1032,62,13.996074,3254.0,1738,176,7928
0,0.5753003864693895,19,21,48.1679,995328,400,34,9.10419,1202.0,628,104,2775
0,0.8725123254042975,11,13,31.150776,6912,131,14,5.30126,186.0,134,68,673
0,0.4196941295932782,33,38,86.83052,78364164096,1291,66,15.753039,4928.0,2745,196,12292
0,0.4427837115020354,28,32,72.52939,2902376448,915,52,13.652199,3690.0,1789,158,8147
0,0.48050159381206226,26,29,66.11689,241864704,782,51,12.689402,3040.0,1457,142,6326
0,0.3828923225215124,27,29,66.62556,161243136,792,46,13.104415,3152.0,1934,138,8099
0,0.4167296482226901,23,24,55.536163,4478976,540,36,11.121253,1864.0,1268,112,5168
0,0.2619773050768687,31,34,76.765945,18345885696,1098,43,15.27599,5460.0,3666,156,16100
0,0.37956356184056556,31,33,76.2027,1451188224,1032,55,14.94262,4362.0,2652,158,10843
0,0.2840335543691198,35,36,83.082054,13759414272,1248,47,16.93909,4920.0,4344,162,17640
0,0.31746968107192497,30,30,69.95871,143327232,864,40,14.421452,3091.0,2848,134,11172
0,0.29959878386132005,40,44,100.55351,5015306502144,1796,65,19.350576,7290.0,5531,212,23894
0,0.3466342022056594,32,34,568.5454253363462,1632586752,1102,55,15.116301,4533.0,3031,166,12588
0,0.3461805578523887,31,34,77.770294,5804752896,1052,51,14.994733,4048.0,2823,164,12246
0,0.33296877345040415,38,41,694.0027536314319,176319365120,1587,67,17.988977,6125.0,4487,202,18869
0,0.34271969132365293,35,37,616.2640914731693,9795520512,1312,61,16.54382,5374.0,3692,180,15187
0,0.3414506731914626,34,36,83.88316,3673320192,1240,61,15.937666,5137.0,3473,178,14336
0,0.27327564140868216,38,42,94.6819,5283615080448,1692,55,18.763485,8394.0,5487,194,24022
0,0.4260272231193876,30,33,567.3851275665828,2176782336,991,56,14.379919,3337.0,2193,162,9382
0,0.4938333939439854,18,19,43.968967,186624,322,24,8.575387,841.0,642,90,2692
0,0.5663128521738888,17,18,41.927082,69984,287,26,8.0240755,741.0,505,88,2105
0,0.30683330159294825,29,29,67.44591,95551488,806,36,13.972763,2976.0,2742,128,10785
0,0.3174696810719249,30,30,69.95871,143327232,864,40,14.421453,3091.0,2848,134,11172
0,0.4547114157886287,21,22,51.509056,746496,439,33,9.885377,1265.0,963,108,3951
0,0.5044573898578588,20,21,48.576313,746496,398,30,9.685071,1038.0,801,98,3290
0,0.314533996717913,39,43,97.72544,4458050224128,1744,60,18.974367,6845.0,5053,204,21894
0,0.5496328583388147,17,17,271.4790320488508,18432,266,25,7.793659,642.0,516,84,2037
0,0.46775961975360386,31,36,647.8847576271442,30958682112,1148,68,14.992054,3550.0,2179,186,9895
0,0.4195705114531651,24,25,57.825592,8957952,588,38,11.63809,1938.0,1376,116,5616
0,0.3997372774022566,39,44,99.99201,8916100448256,1823,72,18.963383,6253.0,4040,216,17735
0,0.39881123564730997,23,25,56.580666,31850496,582,31,11.347668,1996.0,1316,114,5717
0,0.4055008656944036,24,27,61.137703,107495424,649,37,11.70351,2250.0,1429,130,6426
0,0.37462386964807526,34,37,630.6252156999694,11609505792,1308,67,15.964067,5130.0,3170,188,13506
0,0.5603844446951485,19,21,48.018585,1119744,391,31,9.202708,1154.0,652,102,2835
0,0.2428513448289488,39,42,96.09074,1114512556032,1696,58,18.800064,9304.0,6438,198,27350
0,0.43492154010839484,33,38,86.229904,117546246144,1360,71,15.986072,5644.0,2608,192,11790
0,0.3480443175930269,45,51,115.552444,1083306179297280,2504,89,21.990402,10986.0,6118,250,27133
0,0.40715325794878376,27,29,70.626724,71663616,754,42,12.753002,2345.0,1877,146,7735
0,0.36607554866397574,37,42,95.700294,1410554920960,1626,69,17.850574,6897.0,3961,210,17442
0,0.3130084365126059,48,54,945.8776907850381,320979616137216,2685,102,22.265,13176.0,7919,292,34304
0,0.3351622119092197,36,39,662.2997400431301,92876046336,1456,60,17.18922,6616.0,4020,190,16902
0,0.4495695985724675,21,22,363.8572110453709,839808,450,32,9.879918,1404.0,972,106,4028
0,0.3338590828228446,33,35,81.15519,3265173504,1170,56,15.616302,5064.0,3362,170,13911
0,0.7556219350609681,12,13,29.77186,5184,142,17,5.7708573,372.0,179,62,804
0,0.32714422536107235,29,29,463.11128996568664,26873856,806,42,13.501238,2936.0,2582,138,10079
0,0.405921055696665,30,33,567.3851275665828,1719926784,1000,54,14.2697115,3019.0,2295,166,9879
0,0.13592482305399317,62,65,1075.6427106254448,2958148073601105920,4136,87,29.887957,33275.0,28583,298,119608
0,0.3721691303056919,26,27,62.59855,26873856,690,41,12.531937,2582.0,1827,126,7398
0,0.6670200630525607,15,17,39.1865,62208,244,22,7.050443,555.0,331,88,1519
0,0.5049364441207584,22,24,55.229557,5038848,532,41,10.540911,1813.0,971,118,4164
0,0.33808692453591277,38,41,694.0027536314319,235092492288,1587,67,18.154305,6048.0,4431,200,18625
0,0.31056853510856564,30,31,507.33189614440795,241864704,898,43,14.243621,3452.0,2922,146,11814
0,0.39802555101462866,30,33,75.26764,3869835264,1010,48,14.58405,3444.0,2336,158,10044
0,0.2800979820194344,40,44,100.84104,2821109841920,1858,74,19.167612,8776.0,5803,216,25312
0,0.3869127045692579,28,30,504.98507525845275,181398528,834,46,13.290601,2760.0,2054,146,8639
0,0.3722338875792871,30,32,536.7544623536108,408146688,954,52,14.11197,3324.0,2459,158,10261
0,0.413620010857012,30,32,74.26072,764411904,954,53,14.386307,2916.0,2230,156,9365
0,0.573720938236668,20,23,52.01316,6718464,455,37,9.720347,1291.0,703,114,3231
0,0.6843214095621487,14,15,34.526672,15552,197,23,6.664704,471.0,274,72,1191
0,0.5940175964753484,17,19,330.99185295136806,279936,318,28,8.13103,1056.0,480,94,2151
0,0.292651351947227,33,36,81.997116,30958682112,1234,51,16.050377,6130.0,3828,170,16404
0,0.3236825536078008,28,29,66.91349,143327232,800,39,13.545243,3268.0,2443,132,9930
0,0.5251951348813761,21,22,50.999496,1119744,448,36,10.1337595,1348.0,852,104,3468
0,0.45588242113076555,17,17,39.64437,41472,266,20,8.130228,732.0,606,76,2417
0,0.41907609556740477,25,27,61.6889,71663616,668,36,12.185872,2052.0,1522,126,6480
0,0.382992168243671,29,31,520.8667868926825,362797056,910,48,13.794931,3360.0,2238,150,9407
0,0.3769786157638879,33,36,82.57688,17414258688,1212,57,15.917924,4036.0,2973,174,12730
0,0.3772846691349647,33,36,82.79043,13060694016,1212,58,15.790602,4058.0,2969,176,12714
0,0.799034887298778,14,16,37.31709,23328,215,25,6.554366,378.0,246,86,1133
0,0.6251651965980065,19,23,56.532906,1889568,470,32,8.97412,1204.0,610,132,2891
0,0.9296057154854291,12,16,39.869675,34992,204,16,5.675426,480.0,165,98,914
0,0.6973671451752095,16,21,51.24936,1119744,368,22,7.544329,930.0,390,126,2068
0,0.4796719115097413,23,25,425.6939318178799,10077696,580,40,10.986072,1898.0,1114,122,4771
0,0.31477687829172485,40,44,100.02559,8916100448256,1829,63,19.529207,7086.0,5305,208,22902
0,0.31646623291108883,35,39,88.70184,278628139008,1396,55,16.991205,5501.0,4006,188,17575
0,0.25462075687319724,38,41,94.442856,313456656384,1556,58,18.117102,7687.0,5861,198,24804
0,0.44521225621175403,33,37,86.3165,10319560704,1246,77,15.435411,4778.0,2579,198,11187
0,0.1923990329199112,63,72,1278.0668651627811,1364653878225531830272,4910,118,30.566593,34890.0,21536,358,96838
0,0.23175684652107886,47,54,122.637825,7312317112909824,2712,88,22.81257,15590.0,9848,270,44768
0,0.21914015916370905,51,58,1025.2621579209376,65810856163672064,3144,96,24.63394,19254.0,12296,290,55044
0,0.47463164260957785,22,24,54.759804,8957952,534,35,10.685872,1752.0,1028,114,4434
0,0.5544902233112962,20,21,48.506138,746496,408,34,9.761081,1156.0,730,98,2986
0,0.49290233731263183,19,19,45.31087,55296,336,27,8.692819,968.0,730,94,2837
0,0.16696641647167346,50,51,826.4881152796434,80244904034304,2538,71,23.852682,17365.0,15091,234,60704
0,0.5132854723329839,16,17,38.973343,82944,254,19,7.792025,688.0,489,78,2066
0,0.5652656423669857,17,19,42.98603,497664,317,27,8.343336,812.0,503,90,2273
0,0.7546140142627628,14,16,36.732506,41472,212,23,6.7061253,427.0,256,82,1197
0,0.31071276640182754,30,32,73.625175,967458816,974,45,14.329409,4173.0,2914,152,12290
0,0.4935744881284088,23,25,58.676537,4478976,558,36,10.6664505,1480.0,1113,130,4645
0,0.3773086374954504,37,40,678.1479816052794,117546246144,1534,66,17.578297,6358.0,3800,196,15850
0,0.5417828772284362,18,20,45.19516,995328,360,27,8.843336,1077.0,589,94,2640
0,0.5033879593139494,19,21,47.68781,1492992,400,29,9.237184,1282.0,706,100,3137
0,0.3676878366523618,36,38,632.1774493838319,30958682112,1388,61,17.199944,5466.0,3729,182,15166
0,0.34484703319741855,26,28,63.9645,143327232,721,37,12.707039,2726.0,1977,130,8390
0,0.6094350731828317,16,17,39.379128,46656,254,25,7.668234,737.0,423,82,1754
0,0.4085795481428261,34,38,86.311455,139314069504,1372,64,16.63456,5172.0,2950,184,12828
0,0.5941014568886858,13,13,30.409157,3456,148,14,6.253219,293.0,272,58,1082
0,0.44893332698542765,23,23,367.29516100726875,995328,500,38,10.938436,1524.0,1200,108,4613
0,0.5515541047089499,23,27,61.70596,71663616,636,51,11.054497,1925.0,993,142,4630
0,0.3406470149599198,31,32,523.2825605376513,859963392,938,42,14.955929,3210.0,2881,146,11628
0,0.28796833936995336,38,40,91.75596,330225942528,1484,52,18.51157,5873.0,5145,182,21368
0,0.33880229908540677,27,30,68.25481,644972544,808,38,13.08052,3173.0,2192,144,9606
0,0.43587892644770626,25,27,62.145554,40310784,669,41,12.0240755,2194.0,1477,130,6221
0,0.6452620739816922,16,17,39.65674,34992,255,26,7.519745,598.0,394,84,1649
0,0.5678829746179419,17,18,300.1770439031478,93312,288,25,8.130229,720.0,506,86,2108
0,0.5953126711680315,13,13,30.323477,3456,150,16,6.274387,390.0,270,58,1077
0,0.34618262419771745,39,43,740.7301797800794,1410554920960,1745,70,18.650776,6842.0,4571,212,19759
0,0.32659972394489883,41,45,102.768654,10030613004288,1917,70,19.905418,7876.0,5379,216,23073
0,0.37253479058381705,26,27,62.85882,23887872,674,34,12.297844,2143.0,1834,128,7468
0,0.4751710654371719,18,19,43.670868,248832,330,25,8.68154,950.0,658,88,2790
0,0.3261562594218783,40,43,725.729884870459,1253826625536,1782,68,19.226786,7551.0,5139,206,21486
0,0.3853259276424015,26,29,504.34818142150334,241864704,763,41,12.524876,2738.0,1800,142,7884
0,0.35095376226068214,28,30,68.51398,573308928,833,38,13.669034,2844.0,2266,138,9608
0,0.4729161000411469,18,19,43.745472,248832,322,22,8.685871,863.0,665,88,2806
0,0.6518973998881289,16,17,39.58168,34992,258,29,7.5577497,737.0,388,84,1626
0,0.5457796202410513,20,22,50.417686,1990656,436,37,9.587353,1248.0,730,108,3207
0,0.5206498508302785,16,17,39.18961,62208,254,20,7.6647034,634.0,471,80,2014
0,0.5280283600419946,16,16,255.5096772224478,15552,234,21,7.540912,623.0,472,74,1860
0,0.6893537550826941,14,15,34.5748,15552,196,23,6.7363825,536.0,275,72,1188
0,0.5421247582636978,14,15,34.478355,20736,190,13,6.737183,403.0,341,70,1488
0,0.6310994365867515,18,20,46.08535,419904,348,33,8.685071,845.0,519,100,2273
0,0.570962997750514,20,21,49.17914,373248,408,38,9.444943,1147.0,712,104,2910
0,0.5739904710783951,20,21,347.92965726829465,419904,408,36,9.506437,1126.0,704,102,2874
0,0.43267080050589246,22,23,53.23552,2239488,494,33,10.524076,1511.0,1109,108,4594
0,0.3506354504603923,33,36,82.10061,30958682112,1211,51,16.041714,4484.0,3211,170,13841
0,0.49913651058893665,19,20,46.702133,209952,359,29,8.896755,948.0,712,98,2959
0,0.2485926004029998,27,27,62.22738,56623104,696,29,13.25755,3402.0,2916,114,11489
0,0.4555416869930873,24,26,441.5331600287534,10077696,617,44,11.235907,1906.0,1283,132,5448
0,0.5802683410596171,18,19,43.706696,294912,324,31,8.793659,779.0,557,88,2334
0,0.43128751787704644,27,30,68.88877,272097792,808,50,12.879917,2834.0,1731,150,7592
0,0.34735689631441735,37,41,93.86733,470184984576,1550,67,17.756927,6206.0,4099,202,17837
0,0.3865580676828191,21,21,49.208313,442368,414,26,9.981494,1276.0,1114,96,4417
0,0.39726592182299236,29,32,74.60477,1451188224,945,47,13.952397,3206.0,2182,156,9461
0,0.3800286483512739,30,33,76.89419,2902376448,1008,49,14.490402,3577.0,2445,160,10542
0,0.33486616422671983,37,39,648.0938850368875,8707129344,1464,65,16.78475,6312.0,4218,202,17185
0,0.42491115833505066,24,26,59.55311,26873856,630,40,11.655728,2366.0,1373,124,5816
0,0.42116369485099375,24,26,59.981667,17915904,630,40,11.375046,2209.0,1373,128,5902
0,0.41870908962827286,22,24,54.729584,8957952,532,32,10.614194,1859.0,1142,114,4984
0,0.5471160404771764,21,24,54.428368,13436928,500,36,10.270856,1297.0,819,118,3724
0,0.6489365165328491,15,16,36.941463,31104,223,22,7.236382,487.0,339,76,1445
0,0.5469381420419218,21,25,56.159386,40310784,529,38,10.309663,1546.0,824,126,3926
0,0.5459524670356093,20,22,50.851788,1259712,423,35,9.540913,1078.0,742,110,3197
0,0.44539258752097255,26,29,66.27225,241864704,754,44,12.575386,2239.0,1569,142,6888
0,0.41291413894401413,25,27,62.02495,40310784,684,40,11.952396,2402.0,1526,130,6509
0,0.5279262632153989,16,17,38.889267,82944,258,21,7.792025,785.0,471,78,2002
0,0.4199162350158492,22,23,53.334366,2239488,482,32,10.583248,1557.0,1157,108,4710
0,0.5826535008761086,16,17,39.12342,62208,258,24,7.7195454,755.0,431,80,1824
0,0.3174849495278861,25,26,60.064926,17915904,638,35,11.98607,2456.0,1930,120,8012
0,0.360204175858031,36,39,89.74204,78364164096,1458,63,17.167612,5600.0,3739,190,15840
0,0.43451675533011686,30,31,507.33189614440795,107495424,918,48,13.83104,2777.0,2153,154,8576
0,0.3070984383922049,31,35,79.30157,23219011584,1115,53,15.114195,5011.0,3162,170,14225
0,0.3381454937497231,29,33,74.52886,7739670528,985,50,14.2203455,4131.0,2520,160,11449
0,0.4746188196225739,24,27,61.158806,107495424,648,39,11.737184,2046.0,1250,130,5531
0,0.48491882711300155,22,25,58.78654,28311552,555,34,10.833282,1436.0,1028,124,4622
0,0.39323041442099854,23,24,55.94152,2985984,540,34,10.792531,1854.0,1336,116,5508
0,0.4117760229447146,29,34,76.18474,23219011584,1074,56,14.292827,4588.0,2102,168,9814
0,0.4746657518036123,22,25,56.685978,26873856,534,35,10.737183,1526.0,1031,122,4680
0,0.3918472379232937,30,33,75.2621,3869835264,1010,48,14.541714,3500.0,2365,158,10246
0,0.38448658269268826,31,34,77.459785,7739670528,1098,51,15.041714,3966.0,2578,162,11132
0,0.39970272876977253,30,33,74.96688,5159780352,1032,49,14.647867,3582.0,2319,156,10072
0,0.22437255581778923,46,47,762.6407015586793,11888133931008,2150,65,22.187979,12067.0,9997,212,39686
0,0.24738380369588778,43,45,103.72836,4458050224128,1962,64,20.705616,10140.0,7862,208,32141
0,0.2871285056237448,42,46,788.1075097936892,6687075336192,2034,74,19.830357,10968.0,6465,230,27474
0,0.48135636033444296,20,23,51.951588,7962624,476,30,9.745045,1580.0,827,114,3820
0,0.4985032246131227,20,22,50.29919,2239488,427,32,9.702709,1273.0,808,106,3513
0,0.3565065664667889,26,28,64.37147,80621568,721,37,12.418723,2558.0,1900,134,8102
0,0.45943600490710246,19,20,332.0065757527438,279936,359,25,8.952397,1003.0,767,96,3209
0,0.3502091391049824,29,31,71.667366,362797056,892,45,13.7569275,3331.0,2438,150,10220
0,0.4286885686398339,23,25,57.567318,10077696,568,37,10.9692335,1814.0,1234,122,5322
0,0.36640674149849556,22,23,52.889072,3981312,483,28,10.719545,1584.0,1313,104,5417
0,0.2718433874463893,27,28,459.48830583863605,95551488,744,35,13.075387,3148.0,2620,126,10884
0,0.6236237733152943,18,21,47.58401,1679616,376,32,8.754021,991.0,524,106,2453
0,0.4105453797511568,33,37,83.76589,92876046336,1302,57,16.114195,4722.0,2760,178,12137
0,0.40235635322854435,26,28,473.2423612816849,60466176,721,43,12.396753,2280.0,1696,136,7214
